Time,Distance,Desired_Roll,Actual_Roll,Pitch,Speed,Heading,Bearing
1744911840.9345,101.49592628358226,-7.6983922203075394,-6.177226073567294,-5.778200019594979,8.694768905639648,71,63.30160777969246
1744911840.9856532,101.49592628358226,-7.6983922203075394,-6.177226073567294,-5.778200019594979,8.694768905639648,71,63.30160777969246
1744911841.0366507,101.49592628358226,-7.6983922203075394,-6.177226073567294,-5.778200019594979,8.694768905639648,71,63.30160777969246
1744911841.0875392,101.49592628358226,-7.6983922203075394,-6.177226073567294,-5.778200019594979,8.694768905639648,71,63.30160777969246
1744911841.138369,101.49592628358226,-7.6983922203075394,-6.177226073567294,-5.778200019594979,8.694768905639648,71,63.30160777969246
1744911841.1891837,99.28481560710004,-7.514236081414197,-6.251742156751663,-5.777293794390511,8.767012596130371,71,63.4857639185858
1744911841.2402716,99.28481560710004,-7.514236081414197,-6.251742156751663,-5.777293794390511,8.767012596130371,71,63.4857639185858
1744911841.2917762,99.28481560710004,-7.514236081414197,-6.251742156751663,-5.777293794390511,8.767012596130371,71,63.4857639185858
1744911841.342654,99.28481560710004,-7.514236081414197,-6.251742156751663,-5.777293794390511,8.767012596130371,71,63.4857639185858
1744911841.3938184,99.28481560710004,-7.514236081414197,-6.251742156751663,-5.777293794390511,8.767012596130371,71,63.4857639185858
1744911841.4445467,97.24861113647222,-7.336810441894556,-6.784086673775635,-5.778386234042,8.565914154052734,71,63.663189558105444
1744911841.4957402,97.24861113647222,-7.336810441894556,-6.784086673775635,-5.778386234042,8.565914154052734,71,63.663189558105444
1744911841.5466511,97.24861113647222,-7.336810441894556,-6.784086673775635,-5.778386234042,8.565914154052734,71,63.663189558105444
1744911841.5974946,97.24861113647222,-7.336810441894556,-6.784086673775635,-5.778386234042,8.565914154052734,71,63.663189558105444
1744911841.6483123,97.24861113647222,-7.336810441894556,-6.784086673775635,-5.778386234042,8.565914154052734,71,63.663189558105444
1744911841.6988997,95.03962944298016,-7.136018498095893,-6.811836024826103,-5.778464854952645,8.504520416259766,71,63.86398150190411
1744911841.7500172,95.03962944298016,-7.136018498095893,-6.811836024826103,-5.778464854952645,8.504520416259766,71,63.86398150190411
1744911841.8009112,95.03962944298016,-7.136018498095893,-6.811836024826103,-5.778464854952645,8.504520416259766,71,63.86398150190411
1744911841.8521223,95.03962944298016,-7.136018498095893,-6.811836024826103,-5.778464854952645,8.504520416259766,71,63.86398150190411
1744911841.9028964,95.03962944298016,-7.136018498095893,-6.811836024826103,-5.778464854952645,8.504520416259766,71,63.86398150190411
1744911841.9536607,92.9974060514088,-6.944653305414988,-6.510039847480859,-5.778523315188241,8.601043701171875,71,64.05534669458501
1744911842.004594,92.9974060514088,-6.944653305414988,-6.510039847480859,-5.778523315188241,8.601043701171875,71,64.05534669458501
1744911842.0556548,92.9974060514088,-6.944653305414988,-6.510039847480859,-5.778523315188241,8.601043701171875,71,64.05534669458501
1744911842.1065836,92.9974060514088,-6.944653305414988,-6.510039847480859,-5.778523315188241,8.601043701171875,71,64.05534669458501
1744911842.1575837,92.9974060514088,-6.944653305414988,-6.510039847480859,-5.778523315188241,8.601043701171875,71,64.05534669458501
1744911842.2083101,90.76644413439658,-6.732345940943276,-6.269067785355047,-5.778480304476571,8.68181324005127,71,64.26765405905672
1744911842.2591512,90.76644413439658,-6.732345940943276,-6.269067785355047,-5.778480304476571,8.68181324005127,71,64.26765405905672
1744911842.3103812,90.76644413439658,-6.732345940943276,-6.269067785355047,-5.778480304476571,8.68181324005127,71,64.26765405905672
1744911842.3611236,90.76644413439658,-6.732345940943276,-6.269067785355047,-5.778480304476571,8.68181324005127,71,64.26765405905672
1744911842.4121215,90.76644413439658,-6.732345940943276,-6.269067785355047,-5.778480304476571,8.68181324005127,71,64.26765405905672
1744911842.4632306,88.6973074997389,-6.523536148083849,-6.110748269262383,-5.778400205370736,8.753338813781738,71,64.47646385191615
1744911842.5141642,88.6973074997389,-6.523536148083849,-6.110748269262383,-5.778400205370736,8.753338813781738,71,64.47646385191615
1744911842.5654335,88.6973074997389,-6.523536148083849,-6.110748269262383,-5.778400205370736,8.753338813781738,71,64.47646385191615
1744911842.6163278,88.6973074997389,-6.523536148083849,-6.110748269262383,-5.778400205370736,8.753338813781738,71,64.47646385191615
1744911842.6674259,88.6973074997389,-6.523536148083849,-6.110748269262383,-5.778400205370736,8.753338813781738,71,64.47646385191615
