Time,Distance,Bank,Error_Distance,Heading_Error,Tangent_Direction,Speed,Circle_Direction,Heading,Bearing_to_Plane
1744926063.7657855,56.27502122083269,-29.418684655966935,6.275021220832691,164.81628049968435,160.81628049968435,9.166096687316895,CCW,356,70.81628049968435
1744926063.816409,56.27502122083269,-29.593079259176854,6.275021220832691,164.81628049968435,160.81628049968435,9.166096687316895,CCW,356,70.81628049968435
1744926063.8676214,56.27502122083269,-29.715155481423796,6.275021220832691,164.81628049968435,160.81628049968435,9.166096687316895,CCW,356,70.81628049968435
1744926063.918807,57.112462363526795,-29.800608836996656,7.112462363526795,159.78060086174634,158.78060086174634,9.105318069458008,CCW,359,68.78060086174634
1744926063.969923,57.112462363526795,-29.86042618589766,7.112462363526795,159.78060086174634,158.78060086174634,9.105318069458008,CCW,359,68.78060086174634
1744926064.0216427,57.112462363526795,-29.90229833012836,7.112462363526795,159.78060086174634,158.78060086174634,9.105318069458008,CCW,359,68.78060086174634
1744926064.0727966,57.112462363526795,-29.93160883108985,7.112462363526795,159.78060086174634,158.78060086174634,9.105318069458008,CCW,359,68.78060086174634
1744926064.1237826,57.944894444739965,-29.952126181762893,7.944894444739965,157.59481018171255,156.59481018171255,9.105318069458008,CCW,359,66.59481018171255
1744926064.1751192,57.944894444739965,-29.966488327234025,7.944894444739965,158.59481018171255,156.59481018171255,9.079059600830078,CCW,358,66.59481018171255
1744926064.2258763,57.944894444739965,-29.976541829063816,7.944894444739965,158.59481018171255,156.59481018171255,9.079059600830078,CCW,358,66.59481018171255
1744926064.2766743,57.944894444739965,-29.98357928034467,7.944894444739965,158.59481018171255,156.59481018171255,9.079059600830078,CCW,358,66.59481018171255
1744926064.3278341,57.944894444739965,-29.988505496241267,7.944894444739965,158.59481018171255,156.59481018171255,9.079059600830078,CCW,358,66.59481018171255
1744926064.378921,58.5822981945275,-29.991953847368887,8.582298194527503,160.54944532647767,154.54944532647767,9.14830493927002,CCW,354,64.54944532647767
1744926064.4307878,58.5822981945275,-29.99436769315822,8.582298194527503,160.54944532647767,154.54944532647767,9.14830493927002,CCW,354,64.54944532647767
1744926064.4821224,58.5822981945275,-29.996057385210754,8.582298194527503,160.54944532647767,154.54944532647767,9.14830493927002,CCW,354,64.54944532647767
1744926064.533004,58.5822981945275,-29.997240169647526,8.582298194527503,160.54944532647767,154.54944532647767,9.14830493927002,CCW,354,64.54944532647767
1744926064.583932,58.5822981945275,-29.998068118753267,8.582298194527503,160.54944532647767,154.54944532647767,9.14830493927002,CCW,354,64.54944532647767
1744926064.6347756,59.11955496825841,-29.998647683127285,9.119554968258413,164.30529096041454,152.30529096041454,9.164474487304688,CCW,348,62.30529096041454
1744926064.6858308,59.11955496825841,-29.9990533781891,9.119554968258413,164.30529096041454,152.30529096041454,9.164474487304688,CCW,348,62.30529096041454
1744926064.7366772,59.11955496825841,-29.99933736473237,9.119554968258413,164.30529096041454,152.30529096041454,9.164474487304688,CCW,348,62.30529096041454
1744926064.7878666,59.11955496825841,-29.999536155312658,9.119554968258413,164.30529096041454,152.30529096041454,9.164474487304688,CCW,348,62.30529096041454
1744926064.8396003,59.11955496825841,-29.99967530871886,9.119554968258413,164.30529096041454,152.30529096041454,9.164474487304688,CCW,348,62.30529096041454
1744926064.890497,59.50986700207421,-29.9997727161032,9.509867002074209,168.22118076869782,150.22118076869782,9.035179138183594,CCW,342,60.22118076869782
1744926064.9419985,59.50986700207421,-29.99984090127224,9.509867002074209,168.22118076869782,150.22118076869782,9.035179138183594,CCW,342,60.22118076869782
1744926064.9930542,59.50986700207421,-29.999888630890567,9.509867002074209,168.22118076869782,150.22118076869782,9.035179138183594,CCW,342,60.22118076869782
1744926065.0439456,59.50986700207421,-29.999922041623396,9.509867002074209,168.22118076869782,150.22118076869782,9.035179138183594,CCW,342,60.22118076869782
1744926065.0952108,59.50986700207421,-29.999945429136375,9.509867002074209,168.22118076869782,150.22118076869782,9.035179138183594,CCW,342,60.22118076869782
1744926065.1467354,59.84099387423847,-29.99996180039546,9.840993874238471,171.9851380539758,147.9851380539758,9.013087272644043,CCW,336,57.98513805397579
1744926065.1984253,59.84099387423847,-29.99997326027682,9.840993874238471,171.9851380539758,147.9851380539758,9.013087272644043,CCW,336,57.98513805397579
1744926065.24967,59.84099387423847,-29.999981282193772,9.840993874238471,171.9851380539758,147.9851380539758,9.013087272644043,CCW,336,57.98513805397579
1744926065.301652,59.84099387423847,-29.99998689753564,9.840993874238471,171.9851380539758,147.9851380539758,9.013087272644043,CCW,336,57.98513805397579
1744926065.3528183,59.84099387423847,-29.999990828274946,9.840993874238471,171.9851380539758,147.9851380539758,9.013087272644043,CCW,336,57.98513805397579
1744926065.4034631,60.05638168477163,-29.99999357979246,10.05638168477163,176.91279401121125,145.91279401121125,9.053009986877441,CCW,329,55.91279401121125
1744926065.454048,60.05638168477163,-29.99999550585472,10.05638168477163,176.91279401121125,145.91279401121125,9.053009986877441,CCW,329,55.91279401121125
1744926065.5049872,60.05638168477163,-29.999996854098303,10.05638168477163,176.91279401121125,145.91279401121125,9.053009986877441,CCW,329,55.91279401121125
1744926065.5557501,60.05638168477163,-29.99999779786881,10.05638168477163,176.91279401121125,145.91279401121125,9.053009986877441,CCW,329,55.91279401121125
1744926065.607163,60.05638168477163,-29.999998458508166,10.05638168477163,176.91279401121125,145.91279401121125,9.053009986877441,CCW,329,55.91279401121125
1744926065.658271,60.150988771487064,-11.999998920955715,10.150988771487064,-177.31986923926002,143.68013076073998,9.066356658935547,CCW,321,53.680130760739985
1744926065.7091823,60.150988771487064,0.6000007553309992,10.150988771487064,-177.31986923926002,143.68013076073998,9.066356658935547,CCW,321,53.680130760739985
1744926065.7604601,60.150988771487064,9.4200005287317,10.150988771487064,-177.31986923926002,143.68013076073998,9.066356658935547,CCW,321,53.680130760739985
1744926065.8120017,60.150988771487064,15.594000370112191,10.150988771487064,-177.31986923926002,143.68013076073998,9.066356658935547,CCW,321,53.680130760739985
1744926065.8629906,60.150988771487064,19.915800259078534,10.150988771487064,-177.31986923926002,143.68013076073998,9.066356658935547,CCW,321,53.680130760739985
1744926065.9141033,60.10021738060107,22.94106018135497,10.100217380601073,-172.36948115424633,141.63051884575367,8.946054458618164,CCW,314,51.63051884575367
1744926065.9653516,60.10021738060107,25.058742126948477,10.100217380601073,-172.36948115424633,141.63051884575367,8.946054458618164,CCW,314,51.63051884575367
