Time,Distance,Bank,Error_Distance,Heading_Error,Tangent_Direction,Speed,Circle_Direction,Heading,Bearing_to_Plane
1745437280.3091009,69.72121576580645,-29.999999999898815,-5.278784234193552,164.39760807540307,215.39760807540307,9.3580904006958,CCW,51,125.39760807540307
1745437280.3597138,69.72121576580645,-29.99999999992917,-5.278784234193552,164.39760807540307,215.39760807540307,9.3580904006958,CCW,51,125.39760807540307
1745437280.4104946,69.72121576580645,-29.99999999995042,-5.278784234193552,164.39760807540307,215.39760807540307,9.3580904006958,CCW,51,125.39760807540307
1745437280.4612103,69.72121576580645,-29.99999999996529,-5.278784234193552,164.39760807540307,215.39760807540307,9.3580904006958,CCW,51,125.39760807540307
1745437280.5118089,69.58029378427442,-29.999999999975703,-5.419706215725583,165.41476653693292,213.41476653693292,9.387602806091309,CCW,48,123.41476653693292
1745437280.5626361,69.58029378427442,-29.99999999998299,-5.419706215725583,165.41476653693292,213.41476653693292,9.387602806091309,CCW,48,123.41476653693292
1745437280.6132388,69.58029378427442,-29.99999999998809,-5.419706215725583,165.41476653693292,213.41476653693292,9.387602806091309,CCW,48,123.41476653693292
1745437280.6641908,69.58029378427442,-29.999999999991662,-5.419706215725583,165.41476653693292,213.41476653693292,9.387602806091309,CCW,48,123.41476653693292
1745437280.71508,69.58029378427442,-29.999999999994163,-5.419706215725583,165.41476653693292,213.41476653693292,9.387602806091309,CCW,48,123.41476653693292
1745437280.765819,69.41365094423267,-29.999999999995914,-5.586349055767329,166.57834205347984,211.57834205347984,9.402321815490723,CCW,45,121.57834205347984
1745437280.8166692,69.41365094423267,-29.99999999999714,-5.586349055767329,166.57834205347984,211.57834205347984,9.402321815490723,CCW,45,121.57834205347984
1745437280.8677025,69.41365094423267,-29.999999999997996,-5.586349055767329,166.57834205347984,211.57834205347984,9.402321815490723,CCW,45,121.57834205347984
1745437280.9187164,69.41365094423267,-29.999999999998597,-5.586349055767329,166.57834205347984,211.57834205347984,9.402321815490723,CCW,45,121.57834205347984
1745437280.9701326,69.41365094423267,-29.999999999999016,-5.586349055767329,166.57834205347984,211.57834205347984,9.402321815490723,CCW,45,121.57834205347984
1745437281.020965,69.17405362458423,-29.99999999999931,-5.825946375415768,168.57016597834746,209.57016597834746,9.467863082885742,CCW,41,119.57016597834746
1745437281.0716927,69.17405362458423,-29.999999999999517,-5.825946375415768,168.57016597834746,209.57016597834746,9.467863082885742,CCW,41,119.57016597834746
1745437281.1227167,69.17405362458423,-29.99999999999966,-5.825946375415768,168.57016597834746,209.57016597834746,9.467863082885742,CCW,41,119.57016597834746
1745437281.1737332,69.17405362458423,-29.99999999999976,-5.825946375415768,168.57016597834746,209.57016597834746,9.467863082885742,CCW,41,119.57016597834746
1745437281.2267442,68.90874760415379,-29.99999999999983,-6.091252395846212,169.71360331527626,207.71360331527626,9.544554710388184,CCW,38,117.71360331527626
1745437281.2779284,68.90874760415379,-29.99999999999988,-6.091252395846212,169.71360331527626,207.71360331527626,9.544554710388184,CCW,38,117.71360331527626
1745437281.3289943,68.90874760415379,-29.999999999999915,-6.091252395846212,169.71360331527626,207.71360331527626,9.544554710388184,CCW,38,117.71360331527626
1745437281.3801754,68.90874760415379,-29.99999999999994,-6.091252395846212,169.71360331527626,207.71360331527626,9.544554710388184,CCW,38,117.71360331527626
1745437281.4310212,68.90874760415379,-29.999999999999957,-6.091252395846212,169.71360331527626,207.71360331527626,9.544554710388184,CCW,38,117.71360331527626
1745437281.4815402,68.57747247322523,-29.999999999999968,-6.422527526774772,170.6738784838048,205.6738784838048,9.607081413269043,CCW,35,115.6738784838048
